,Artist,Trackname,Date,Artist_Trackname,Streams
253,Axwell /\ Ingrosso,More Than You Know,2017-09-13,Axwell /\ Ingrosso More Than You Know,2117535
254,Axwell /\ Ingrosso,More Than You Know,2017-09-14,Axwell /\ Ingrosso More Than You Know,2135898
255,Axwell /\ Ingrosso,More Than You Know,2017-09-15,Axwell /\ Ingrosso More Than You Know,2290805
256,Axwell /\ Ingrosso,More Than You Know,2017-09-16,Axwell /\ Ingrosso More Than You Know,2175133
257,Axwell /\ Ingrosso,More Than You Know,2017-09-17,Axwell /\ Ingrosso More Than You Know,1812989
258,Axwell /\ Ingrosso,More Than You Know,2017-09-18,Axwell /\ Ingrosso More Than You Know,2016742
259,Axwell /\ Ingrosso,More Than You Know,2017-09-19,Axwell /\ Ingrosso More Than You Know,2046488
260,Axwell /\ Ingrosso,More Than You Know,2017-09-20,Axwell /\ Ingrosso More Than You Know,2009743
261,Axwell /\ Ingrosso,More Than You Know,2017-09-21,Axwell /\ Ingrosso More Than You Know,1935362
262,Axwell /\ Ingrosso,More Than You Know,2017-09-22,Axwell /\ Ingrosso More Than You Know,2046134
263,Axwell /\ Ingrosso,More Than You Know,2017-09-23,Axwell /\ Ingrosso More Than You Know,1896223
264,Axwell /\ Ingrosso,More Than You Know,2017-09-24,Axwell /\ Ingrosso More Than You Know,1569467
265,Axwell /\ Ingrosso,More Than You Know,2017-09-25,Axwell /\ Ingrosso More Than You Know,1694203
266,Axwell /\ Ingrosso,More Than You Know,2017-09-26,Axwell /\ Ingrosso More Than You Know,1708149
267,Axwell /\ Ingrosso,More Than You Know,2017-09-27,Axwell /\ Ingrosso More Than You Know,1708768
268,Axwell /\ Ingrosso,More Than You Know,2017-09-28,Axwell /\ Ingrosso More Than You Know,1715124
269,Axwell /\ Ingrosso,More Than You Know,2017-09-29,Axwell /\ Ingrosso More Than You Know,1839838
270,Axwell /\ Ingrosso,More Than You Know,2017-09-30,Axwell /\ Ingrosso More Than You Know,1712074
271,Axwell /\ Ingrosso,More Than You Know,2017-10-01,Axwell /\ Ingrosso More Than You Know,1430875
272,Axwell /\ Ingrosso,More Than You Know,2017-10-02,Axwell /\ Ingrosso More Than You Know,1633498
273,Axwell /\ Ingrosso,More Than You Know,2017-10-03,Axwell /\ Ingrosso More Than You Know,1442494
274,Axwell /\ Ingrosso,More Than You Know,2017-10-04,Axwell /\ Ingrosso More Than You Know,1618950
275,Axwell /\ Ingrosso,More Than You Know,2017-10-05,Axwell /\ Ingrosso More Than You Know,1603706
276,Axwell /\ Ingrosso,More Than You Know,2017-10-06,Axwell /\ Ingrosso More Than You Know,1768704
277,Axwell /\ Ingrosso,More Than You Know,2017-10-07,Axwell /\ Ingrosso More Than You Know,1671618
278,Axwell /\ Ingrosso,More Than You Know,2017-10-08,Axwell /\ Ingrosso More Than You Know,1258936
279,Axwell /\ Ingrosso,More Than You Know,2017-10-09,Axwell /\ Ingrosso More Than You Know,1529772
280,Axwell /\ Ingrosso,More Than You Know,2017-10-10,Axwell /\ Ingrosso More Than You Know,1506633
281,Axwell /\ Ingrosso,More Than You Know,2017-10-11,Axwell /\ Ingrosso More Than You Know,1499888
282,Axwell /\ Ingrosso,More Than You Know,2017-10-12,Axwell /\ Ingrosso More Than You Know,1313062
283,Axwell /\ Ingrosso,More Than You Know,2017-10-13,Axwell /\ Ingrosso More Than You Know,1437968
284,Axwell /\ Ingrosso,More Than You Know,2017-10-14,Axwell /\ Ingrosso More Than You Know,1384295
285,Axwell /\ Ingrosso,More Than You Know,2017-10-15,Axwell /\ Ingrosso More Than You Know,1160158
286,Axwell /\ Ingrosso,More Than You Know,2017-10-16,Axwell /\ Ingrosso More Than You Know,1252278
287,Axwell /\ Ingrosso,More Than You Know,2017-10-17,Axwell /\ Ingrosso More Than You Know,1268900
288,Axwell /\ Ingrosso,More Than You Know,2017-10-18,Axwell /\ Ingrosso More Than You Know,1436447
289,Axwell /\ Ingrosso,More Than You Know,2017-10-19,Axwell /\ Ingrosso More Than You Know,1274685
290,Axwell /\ Ingrosso,More Than You Know,2017-10-20,Axwell /\ Ingrosso More Than You Know,1396742
291,Axwell /\ Ingrosso,More Than You Know,2017-10-21,Axwell /\ Ingrosso More Than You Know,1359670
292,Axwell /\ Ingrosso,More Than You Know,2017-10-22,Axwell /\ Ingrosso More Than You Know,1116687
293,Axwell /\ Ingrosso,More Than You Know,2017-10-23,Axwell /\ Ingrosso More Than You Know,1446784
294,Axwell /\ Ingrosso,More Than You Know,2017-10-24,Axwell /\ Ingrosso More Than You Know,1288460
295,Axwell /\ Ingrosso,More Than You Know,2017-10-25,Axwell /\ Ingrosso More Than You Know,1463957
296,Axwell /\ Ingrosso,More Than You Know,2017-10-26,Axwell /\ Ingrosso More Than You Know,1244776
297,Axwell /\ Ingrosso,More Than You Know,2017-10-27,Axwell /\ Ingrosso More Than You Know,1341664
298,Axwell /\ Ingrosso,More Than You Know,2017-10-28,Axwell /\ Ingrosso More Than You Know,1275964
299,Axwell /\ Ingrosso,More Than You Know,2017-10-29,Axwell /\ Ingrosso More Than You Know,1234562
300,Axwell /\ Ingrosso,More Than You Know,2017-10-30,Axwell /\ Ingrosso More Than You Know,1419708
301,Axwell /\ Ingrosso,More Than You Know,2017-10-31,Axwell /\ Ingrosso More Than You Know,1473575
302,Axwell /\ Ingrosso,More Than You Know,2017-11-01,Axwell /\ Ingrosso More Than You Know,1337623
303,Axwell /\ Ingrosso,More Than You Know,2017-11-02,Axwell /\ Ingrosso More Than You Know,1167762
304,Axwell /\ Ingrosso,More Than You Know,2017-11-03,Axwell /\ Ingrosso More Than You Know,1249835
305,Axwell /\ Ingrosso,More Than You Know,2017-11-04,Axwell /\ Ingrosso More Than You Know,1168366
306,Axwell /\ Ingrosso,More Than You Know,2017-11-05,Axwell /\ Ingrosso More Than You Know,980199
307,Axwell /\ Ingrosso,More Than You Know,2017-11-06,Axwell /\ Ingrosso More Than You Know,1071937
308,Axwell /\ Ingrosso,More Than You Know,2017-11-07,Axwell /\ Ingrosso More Than You Know,1069811
309,Axwell /\ Ingrosso,More Than You Know,2017-11-08,Axwell /\ Ingrosso More Than You Know,1088918
310,Axwell /\ Ingrosso,More Than You Know,2017-11-09,Axwell /\ Ingrosso More Than You Know,1093277
311,Axwell /\ Ingrosso,More Than You Know,2017-11-10,Axwell /\ Ingrosso More Than You Know,1198547
312,Axwell /\ Ingrosso,More Than You Know,2017-11-11,Axwell /\ Ingrosso More Than You Know,1172921
313,Axwell /\ Ingrosso,More Than You Know,2017-11-12,Axwell /\ Ingrosso More Than You Know,977690
314,Axwell /\ Ingrosso,More Than You Know,2017-11-13,Axwell /\ Ingrosso More Than You Know,1226734
315,Axwell /\ Ingrosso,More Than You Know,2017-11-14,Axwell /\ Ingrosso More Than You Know,1055999
316,Axwell /\ Ingrosso,More Than You Know,2017-11-15,Axwell /\ Ingrosso More Than You Know,1064899
317,Axwell /\ Ingrosso,More Than You Know,2017-11-16,Axwell /\ Ingrosso More Than You Know,1080496
318,Axwell /\ Ingrosso,More Than You Know,2017-11-17,Axwell /\ Ingrosso More Than You Know,1161070
319,Axwell /\ Ingrosso,More Than You Know,2017-11-18,Axwell /\ Ingrosso More Than You Know,1114395
320,Axwell /\ Ingrosso,More Than You Know,2017-11-19,Axwell /\ Ingrosso More Than You Know,942680
321,Axwell /\ Ingrosso,More Than You Know,2017-11-20,Axwell /\ Ingrosso More Than You Know,1171539
322,Axwell /\ Ingrosso,More Than You Know,2017-11-21,Axwell /\ Ingrosso More Than You Know,1010585
323,Axwell /\ Ingrosso,More Than You Know,2017-11-22,Axwell /\ Ingrosso More Than You Know,950631
324,Axwell /\ Ingrosso,More Than You Know,2017-11-23,Axwell /\ Ingrosso More Than You Know,880861
325,Axwell /\ Ingrosso,More Than You Know,2017-11-24,Axwell /\ Ingrosso More Than You Know,887104
326,Axwell /\ Ingrosso,More Than You Know,2017-11-25,Axwell /\ Ingrosso More Than You Know,893539
327,Axwell /\ Ingrosso,More Than You Know,2017-11-26,Axwell /\ Ingrosso More Than You Know,704686
328,Axwell /\ Ingrosso,More Than You Know,2017-11-27,Axwell /\ Ingrosso More Than You Know,815237
329,Axwell /\ Ingrosso,More Than You Know,2017-11-28,Axwell /\ Ingrosso More Than You Know,817828
330,Axwell /\ Ingrosso,More Than You Know,2017-11-29,Axwell /\ Ingrosso More Than You Know,827408
331,Axwell /\ Ingrosso,More Than You Know,2017-11-30,Axwell /\ Ingrosso More Than You Know,782579
332,Axwell /\ Ingrosso,More Than You Know,2017-12-01,Axwell /\ Ingrosso More Than You Know,833732
333,Axwell /\ Ingrosso,More Than You Know,2017-12-02,Axwell /\ Ingrosso More Than You Know,797428
334,Axwell /\ Ingrosso,More Than You Know,2017-12-03,Axwell /\ Ingrosso More Than You Know,649100
335,Axwell /\ Ingrosso,More Than You Know,2017-12-04,Axwell /\ Ingrosso More Than You Know,758833
336,Axwell /\ Ingrosso,More Than You Know,2017-12-05,Axwell /\ Ingrosso More Than You Know,730313
337,Axwell /\ Ingrosso,More Than You Know,2017-12-06,Axwell /\ Ingrosso More Than You Know,739464
338,Axwell /\ Ingrosso,More Than You Know,2017-12-07,Axwell /\ Ingrosso More Than You Know,779328
339,Axwell /\ Ingrosso,More Than You Know,2017-12-08,Axwell /\ Ingrosso More Than You Know,816282
340,Axwell /\ Ingrosso,More Than You Know,2017-12-09,Axwell /\ Ingrosso More Than You Know,785915
341,Axwell /\ Ingrosso,More Than You Know,2017-12-10,Axwell /\ Ingrosso More Than You Know,628046
342,Axwell /\ Ingrosso,More Than You Know,2017-12-11,Axwell /\ Ingrosso More Than You Know,734434
343,Axwell /\ Ingrosso,More Than You Know,2017-12-12,Axwell /\ Ingrosso More Than You Know,708599
344,Axwell /\ Ingrosso,More Than You Know,2017-12-13,Axwell /\ Ingrosso More Than You Know,721369
345,Axwell /\ Ingrosso,More Than You Know,2017-12-14,Axwell /\ Ingrosso More Than You Know,727772
346,Axwell /\ Ingrosso,More Than You Know,2017-12-15,Axwell /\ Ingrosso More Than You Know,764329
347,Axwell /\ Ingrosso,More Than You Know,2017-12-16,Axwell /\ Ingrosso More Than You Know,714286
348,Axwell /\ Ingrosso,More Than You Know,2017-12-17,Axwell /\ Ingrosso More Than You Know,568849
349,Axwell /\ Ingrosso,More Than You Know,2017-12-18,Axwell /\ Ingrosso More Than You Know,719583
350,Axwell /\ Ingrosso,More Than You Know,2017-12-19,Axwell /\ Ingrosso More Than You Know,695257
351,Axwell /\ Ingrosso,More Than You Know,2017-12-20,Axwell /\ Ingrosso More Than You Know,703285
352,Axwell /\ Ingrosso,More Than You Know,2017-12-21,Axwell /\ Ingrosso More Than You Know,660287
353,Axwell /\ Ingrosso,More Than You Know,2017-12-22,Axwell /\ Ingrosso More Than You Know,678467
354,Axwell /\ Ingrosso,More Than You Know,2017-12-23,Axwell /\ Ingrosso More Than You Know,592717
355,Axwell /\ Ingrosso,More Than You Know,2017-12-24,Axwell /\ Ingrosso More Than You Know,403227
356,Axwell /\ Ingrosso,More Than You Know,2017-12-25,Axwell /\ Ingrosso More Than You Know,440322
357,Axwell /\ Ingrosso,More Than You Know,2017-12-26,Axwell /\ Ingrosso More Than You Know,557664
358,Axwell /\ Ingrosso,More Than You Know,2017-12-27,Axwell /\ Ingrosso More Than You Know,683616
359,Axwell /\ Ingrosso,More Than You Know,2017-12-28,Axwell /\ Ingrosso More Than You Know,708203
360,Axwell /\ Ingrosso,More Than You Know,2017-12-29,Axwell /\ Ingrosso More Than You Know,763011
361,Axwell /\ Ingrosso,More Than You Know,2017-12-30,Axwell /\ Ingrosso More Than You Know,767385
362,Axwell /\ Ingrosso,More Than You Know,2017-12-31,Axwell /\ Ingrosso More Than You Know,1484442
363,Bruno Mars,That's What I Like,2017-01-01,Bruno Mars That's What I Like,272554
364,Bruno Mars,That's What I Like,2017-01-02,Bruno Mars That's What I Like,278663
365,Bruno Mars,That's What I Like,2017-01-03,Bruno Mars That's What I Like,319240
366,Bruno Mars,That's What I Like,2017-01-04,Bruno Mars That's What I Like,331062
367,Bruno Mars,That's What I Like,2017-01-05,Bruno Mars That's What I Like,322787
368,Bruno Mars,That's What I Like,2017-01-06,Bruno Mars That's What I Like,311342
369,Bruno Mars,That's What I Like,2017-01-07,Bruno Mars That's What I Like,293739
370,Bruno Mars,That's What I Like,2017-01-08,Bruno Mars That's What I Like,293318
371,Bruno Mars,That's What I Like,2017-01-09,Bruno Mars That's What I Like,335059
372,Bruno Mars,That's What I Like,2017-01-10,Bruno Mars That's What I Like,335511
373,Bruno Mars,That's What I Like,2017-01-11,Bruno Mars That's What I Like,340839
374,Bruno Mars,That's What I Like,2017-01-12,Bruno Mars That's What I Like,323879
375,Bruno Mars,That's What I Like,2017-01-13,Bruno Mars That's What I Like,329380
376,Bruno Mars,That's What I Like,2017-01-14,Bruno Mars That's What I Like,309244
377,Bruno Mars,That's What I Like,2017-01-15,Bruno Mars That's What I Like,284696
378,Bruno Mars,That's What I Like,2017-01-16,Bruno Mars That's What I Like,299109
379,Bruno Mars,That's What I Like,2017-01-17,Bruno Mars That's What I Like,322005
380,Bruno Mars,That's What I Like,2017-01-18,Bruno Mars That's What I Like,322559
381,Bruno Mars,That's What I Like,2017-01-19,Bruno Mars That's What I Like,337989
382,Bruno Mars,That's What I Like,2017-01-20,Bruno Mars That's What I Like,380360
383,Bruno Mars,That's What I Like,2017-01-21,Bruno Mars That's What I Like,374781
384,Bruno Mars,That's What I Like,2017-01-22,Bruno Mars That's What I Like,365047
385,Bruno Mars,That's What I Like,2017-01-23,Bruno Mars That's What I Like,391460
386,Bruno Mars,That's What I Like,2017-01-24,Bruno Mars That's What I Like,401491
387,Bruno Mars,That's What I Like,2017-01-25,Bruno Mars That's What I Like,396140
388,Bruno Mars,That's What I Like,2017-01-26,Bruno Mars That's What I Like,401023
389,Bruno Mars,That's What I Like,2017-01-27,Bruno Mars That's What I Like,410894
390,Bruno Mars,That's What I Like,2017-01-28,Bruno Mars That's What I Like,394986
391,Bruno Mars,That's What I Like,2017-01-29,Bruno Mars That's What I Like,376497
392,Bruno Mars,That's What I Like,2017-01-30,Bruno Mars That's What I Like,405121
393,Bruno Mars,That's What I Like,2017-01-31,Bruno Mars That's What I Like,438759
394,Bruno Mars,That's What I Like,2017-02-01,Bruno Mars That's What I Like,455319
395,Bruno Mars,That's What I Like,2017-02-02,Bruno Mars That's What I Like,462028
396,Bruno Mars,That's What I Like,2017-02-03,Bruno Mars That's What I Like,482873
397,Bruno Mars,That's What I Like,2017-02-04,Bruno Mars That's What I Like,474981
398,Bruno Mars,That's What I Like,2017-02-05,Bruno Mars That's What I Like,469261
399,Bruno Mars,That's What I Like,2017-02-06,Bruno Mars That's What I Like,475078
400,Bruno Mars,That's What I Like,2017-02-07,Bruno Mars That's What I Like,542014
401,Bruno Mars,That's What I Like,2017-02-08,Bruno Mars That's What I Like,562411
402,Bruno Mars,That's What I Like,2017-02-09,Bruno Mars That's What I Like,583484
403,Bruno Mars,That's What I Like,2017-02-10,Bruno Mars That's What I Like,597308
404,Bruno Mars,That's What I Like,2017-02-11,Bruno Mars That's What I Like,606350
405,Bruno Mars,That's What I Like,2017-02-12,Bruno Mars That's What I Like,605196
406,Bruno Mars,That's What I Like,2017-02-13,Bruno Mars That's What I Like,1046578
407,Bruno Mars,That's What I Like,2017-02-14,Bruno Mars That's What I Like,1333413
408,Bruno Mars,That's What I Like,2017-02-15,Bruno Mars That's What I Like,1571457
409,Bruno Mars,That's What I Like,2017-02-16,Bruno Mars That's What I Like,1627150
410,Bruno Mars,That's What I Like,2017-02-17,Bruno Mars That's What I Like,1722933
411,Bruno Mars,That's What I Like,2017-02-18,Bruno Mars That's What I Like,1729819
412,Bruno Mars,That's What I Like,2017-02-19,Bruno Mars That's What I Like,1592878
413,Bruno Mars,That's What I Like,2017-02-20,Bruno Mars That's What I Like,1801939
414,Bruno Mars,That's What I Like,2017-02-21,Bruno Mars That's What I Like,1910048
415,Bruno Mars,That's What I Like,2017-02-22,Bruno Mars That's What I Like,1984075
416,Bruno Mars,That's What I Like,2017-02-23,Bruno Mars That's What I Like,2097799
417,Bruno Mars,That's What I Like,2017-02-24,Bruno Mars That's What I Like,2160880
418,Bruno Mars,That's What I Like,2017-02-25,Bruno Mars That's What I Like,2100132
419,Bruno Mars,That's What I Like,2017-02-26,Bruno Mars That's What I Like,1951235
420,Bruno Mars,That's What I Like,2017-02-27,Bruno Mars That's What I Like,2080610
421,Bruno Mars,That's What I Like,2017-02-28,Bruno Mars That's What I Like,2232584
422,Bruno Mars,That's What I Like,2017-03-01,Bruno Mars That's What I Like,2310078
423,Bruno Mars,That's What I Like,2017-03-02,Bruno Mars That's What I Like,2538001
424,Bruno Mars,That's What I Like,2017-03-03,Bruno Mars That's What I Like,2763522
425,Bruno Mars,That's What I Like,2017-03-04,Bruno Mars That's What I Like,2653025
426,Bruno Mars,That's What I Like,2017-03-05,Bruno Mars That's What I Like,2432926
427,Bruno Mars,That's What I Like,2017-03-06,Bruno Mars That's What I Like,2710775
428,Bruno Mars,That's What I Like,2017-03-07,Bruno Mars That's What I Like,2783505
429,Bruno Mars,That's What I Like,2017-03-08,Bruno Mars That's What I Like,2810420
430,Bruno Mars,That's What I Like,2017-03-09,Bruno Mars That's What I Like,2908655
431,Bruno Mars,That's What I Like,2017-03-10,Bruno Mars That's What I Like,3014943
432,Bruno Mars,That's What I Like,2017-03-11,Bruno Mars That's What I Like,3073180
433,Bruno Mars,That's What I Like,2017-03-12,Bruno Mars That's What I Like,2826634
434,Bruno Mars,That's What I Like,2017-03-13,Bruno Mars That's What I Like,3020451
435,Bruno Mars,That's What I Like,2017-03-14,Bruno Mars That's What I Like,3005621
436,Bruno Mars,That's What I Like,2017-03-15,Bruno Mars That's What I Like,3097424
437,Bruno Mars,That's What I Like,2017-03-16,Bruno Mars That's What I Like,3137538
438,Bruno Mars,That's What I Like,2017-03-17,Bruno Mars That's What I Like,3183173
439,Bruno Mars,That's What I Like,2017-03-18,Bruno Mars That's What I Like,3139630
440,Bruno Mars,That's What I Like,2017-03-19,Bruno Mars That's What I Like,2839695
441,Bruno Mars,That's What I Like,2017-03-20,Bruno Mars That's What I Like,2921196
442,Bruno Mars,That's What I Like,2017-03-21,Bruno Mars That's What I Like,2990829
443,Bruno Mars,That's What I Like,2017-03-22,Bruno Mars That's What I Like,3033073
444,Bruno Mars,That's What I Like,2017-03-23,Bruno Mars That's What I Like,3024151
445,Bruno Mars,That's What I Like,2017-03-24,Bruno Mars That's What I Like,3179636
446,Bruno Mars,That's What I Like,2017-03-25,Bruno Mars That's What I Like,3265407
447,Bruno Mars,That's What I Like,2017-03-26,Bruno Mars That's What I Like,2948713
448,Bruno Mars,That's What I Like,2017-03-27,Bruno Mars That's What I Like,3122716
449,Bruno Mars,That's What I Like,2017-03-28,Bruno Mars That's What I Like,3233285
450,Bruno Mars,That's What I Like,2017-03-29,Bruno Mars That's What I Like,3284983
451,Bruno Mars,That's What I Like,2017-03-30,Bruno Mars That's What I Like,3293257
452,Bruno Mars,That's What I Like,2017-03-31,Bruno Mars That's What I Like,3429960
453,Bruno Mars,That's What I Like,2017-04-01,Bruno Mars That's What I Like,3414717
454,Bruno Mars,That's What I Like,2017-04-02,Bruno Mars That's What I Like,3070675
455,Bruno Mars,That's What I Like,2017-04-03,Bruno Mars That's What I Like,3230477
456,Bruno Mars,That's What I Like,2017-04-04,Bruno Mars That's What I Like,3284304
457,Bruno Mars,That's What I Like,2017-04-05,Bruno Mars That's What I Like,3343979
458,Bruno Mars,That's What I Like,2017-04-06,Bruno Mars That's What I Like,3319336
459,Bruno Mars,That's What I Like,2017-04-07,Bruno Mars That's What I Like,3470930
460,Bruno Mars,That's What I Like,2017-04-08,Bruno Mars That's What I Like,3482190
