,index,Trackname,Artist,Streams,URL,Date,Region,Artist_Trackname,Group,peak_regions
732,10993,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,16531,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-05-26,Costa Rica,Jason Derulo Swalla (feat. Nicki Minaj & Ty Dolla $ign),Spanish Speaking,54
733,11011,Dive,Ed Sheeran,10280,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-06-06,Costa Rica,Ed Sheeran Dive,Spanish Speaking,54
734,11012,Happier,Ed Sheeran,10435,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-06-06,Costa Rica,Ed Sheeran Happier,Spanish Speaking,54
735,11013,Galway Girl,Ed Sheeran,12107,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-06-06,Costa Rica,Ed Sheeran Galway Girl,Spanish Speaking,54
736,11016,Perfect,Ed Sheeran,16654,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-06-07,Costa Rica,Ed Sheeran Perfect,Spanish Speaking,54
737,11021,2U (feat. Justin Bieber),David Guetta,10233,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-06-10,Costa Rica,David Guetta 2U (feat. Justin Bieber),Spanish Speaking,54
738,11027,2U (feat. Justin Bieber),David Guetta,10233,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-06-12,Costa Rica,David Guetta 2U (feat. Justin Bieber),Spanish Speaking,54
739,11029,Strip That Down,Liam Payne,4850,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-06-15,Costa Rica,Liam Payne Strip That Down,Spanish Speaking,54
740,11035,There's Nothing Holdin' Me Back,Shawn Mendes,8747,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-06-23,Costa Rica,Shawn Mendes There's Nothing Holdin' Me Back,Spanish Speaking,54
741,11040,Believer,Imagine Dragons,8171,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-06-30,Costa Rica,Imagine Dragons Believer,Spanish Speaking,54
742,11043,I'm the One,DJ Khaled,11856,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-07-07,Costa Rica,DJ Khaled I'm the One,Spanish Speaking,54
743,11058,There for You,Martin Garrix,5350,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-07-14,Costa Rica,Martin Garrix There for You,Spanish Speaking,54
744,11077,In The End,Linkin Park,15108,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2017-07-21,Costa Rica,Linkin Park In The End,Spanish Speaking,54
745,11078,Numb,Linkin Park,13401,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2017-07-21,Costa Rica,Linkin Park Numb,Spanish Speaking,54
746,11079,What I've Done,Linkin Park,8225,https://open.spotify.com/track/4kfm1uI9QGaoN9qm6CkAMn,2017-07-21,Costa Rica,Linkin Park What I've Done,Spanish Speaking,54
747,11080,Heavy (feat. Kiiara),Linkin Park,7371,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,2017-07-21,Costa Rica,Linkin Park Heavy (feat. Kiiara),Spanish Speaking,54
748,11099,Thunder,Imagine Dragons,5646,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-07-28,Costa Rica,Imagine Dragons Thunder,Spanish Speaking,54
749,11100,Signs,Drake,4098,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,2017-07-28,Costa Rica,Drake Signs,Spanish Speaking,54
750,11103,Mi Gente,J Balvin,31807,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-07-29,Costa Rica,J Balvin Mi Gente,Spanish Speaking,54
751,11104,Fetish (feat. Gucci Mane),Selena Gomez,7292,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,2017-08-01,Costa Rica,Selena Gomez Fetish (feat. Gucci Mane),Spanish Speaking,54
752,11106,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,3660,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,2017-08-04,Costa Rica,"Major Lazer Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Spanish Speaking,54
753,11117,Friends (with BloodPop®),Justin Bieber,9613,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-08-18,Costa Rica,Justin Bieber Friends (with BloodPop®),Spanish Speaking,54
754,11118,Attention,Charlie Puth,8802,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-08-18,Costa Rica,Charlie Puth Attention,Spanish Speaking,54
755,11120,Mama,Jonas Blue,5060,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-08-18,Costa Rica,Jonas Blue Mama,Spanish Speaking,54
756,11121,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,4985,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-08-18,Costa Rica,Louis Tomlinson Back to You (feat. Bebe Rexha & Digital Farm Animals),Spanish Speaking,54
757,11122,More Than You Know,Axwell /\ Ingrosso,4535,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-08-18,Costa Rica,Axwell /\ Ingrosso More Than You Know,Spanish Speaking,54
758,11124,Wild Thoughts,DJ Khaled,10018,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-08-18,Costa Rica,DJ Khaled Wild Thoughts,Spanish Speaking,54
759,11150,Feels,Calvin Harris,11556,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-09-01,Costa Rica,Calvin Harris Feels,Spanish Speaking,54
760,11157,Unforgettable,French Montana,9896,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-09-07,Costa Rica,French Montana Unforgettable,Spanish Speaking,54
761,11170,Silence,Marshmello,4541,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-09-18,Costa Rica,Marshmello Silence,Spanish Speaking,54
762,11172,Without You (feat. Sandro Cavazza),Avicii,4053,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-09-20,Costa Rica,Avicii Without You (feat. Sandro Cavazza),Spanish Speaking,54
763,11179,Sorry Not Sorry,Demi Lovato,8123,https://open.spotify.com/track/43RG7aUiRDmfc8q2vQfiFc,2017-09-29,Costa Rica,Demi Lovato Sorry Not Sorry,Spanish Speaking,54
764,11235,New Rules,Dua Lipa,15894,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-11-10,Costa Rica,Dua Lipa New Rules,Spanish Speaking,54
765,11247,Havana,Camila Cabello,13601,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-11-17,Costa Rica,Camila Cabello Havana,Spanish Speaking,54
766,11253,Wolves,Selena Gomez,9371,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-21,Costa Rica,Selena Gomez Wolves,Spanish Speaking,54
767,11272,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,8939,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-01,Costa Rica,Ed Sheeran Perfect Duet (Ed Sheeran & Beyoncé),Spanish Speaking,54
768,11273,Gucci Gang,Lil Pump,9072,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-12-01,Costa Rica,Lil Pump Gucci Gang,Spanish Speaking,54
769,11299,That's What I Like,Bruno Mars,15495,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-12-07,Costa Rica,Bruno Mars That's What I Like,Spanish Speaking,54
770,11312,rockstar,Post Malone,12804,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-12-19,Costa Rica,Post Malone rockstar,Spanish Speaking,54
771,11315,River (feat. Ed Sheeran),Eminem,4781,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2017-12-20,Costa Rica,Eminem River (feat. Ed Sheeran),Spanish Speaking,54
772,11346,All I Want for Christmas Is You,Mariah Carey,7685,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2017-12-25,Costa Rica,Mariah Carey All I Want for Christmas Is You,Spanish Speaking,54
773,11381,Starboy,The Weeknd,8504,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-02,Czech Republic,The Weeknd Starboy,Europe,54
774,11407,Closer,The Chainsmokers,7966,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-02,Czech Republic,The Chainsmokers Closer,Europe,54
775,11408,Let Me Love You,DJ Snake,7683,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-02,Czech Republic,DJ Snake Let Me Love You,Europe,54
776,11457,Castle on the Hill,Ed Sheeran,14633,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-06,Czech Republic,Ed Sheeran Castle on the Hill,Europe,54
777,11530,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,9070,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-13,Czech Republic,Clean Bandit Rockabye (feat. Sean Paul & Anne-Marie),Europe,54
778,11531,Don't Wanna Know,Maroon 5,6543,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-13,Czech Republic,Maroon 5 Don't Wanna Know,Europe,54
779,11564,I Feel It Coming,The Weeknd,6303,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-19,Czech Republic,The Weeknd I Feel It Coming,Europe,54
780,11610,Say You Won't Let Go,James Arthur,6855,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-02-03,Czech Republic,James Arthur Say You Won't Let Go,Europe,54
781,11689,Issues,Julia Michaels,9796,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-02-23,Czech Republic,Julia Michaels Issues,Europe,54
782,11690,Chained To The Rhythm,Katy Perry,10755,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2017-02-23,Czech Republic,Katy Perry Chained To The Rhythm,Europe,54
783,11691,Scared to Be Lonely,Martin Garrix,11075,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-02-23,Czech Republic,Martin Garrix Scared to Be Lonely,Europe,54
784,11692,Paris,The Chainsmokers,11620,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-02-23,Czech Republic,The Chainsmokers Paris,Europe,54
785,11693,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,13212,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-02-23,Czech Republic,"ZAYN I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Europe,54
786,11705,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,6616,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2017-03-01,Czech Republic,Major Lazer Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Europe,54
787,11715,Slide,Calvin Harris,6283,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-02,Czech Republic,Calvin Harris Slide,Europe,54
788,11716,Something Just Like This,The Chainsmokers,15766,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-02,Czech Republic,The Chainsmokers Something Just Like This,Europe,54
789,11723,Eraser,Ed Sheeran,9151,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-03-03,Czech Republic,Ed Sheeran Eraser,Europe,54
790,11724,New Man,Ed Sheeran,8364,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-03,Czech Republic,Ed Sheeran New Man,Europe,54
791,11725,What Do I Know?,Ed Sheeran,9811,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-03,Czech Republic,Ed Sheeran What Do I Know?,Europe,54
792,11726,Shape of You,Ed Sheeran,27475,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,Czech Republic,Ed Sheeran Shape of You,Europe,54
793,11731,How Would You Feel (Paean),Ed Sheeran,7578,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2017-03-05,Czech Republic,Ed Sheeran How Would You Feel (Paean),Europe,54
794,11739,Dive,Ed Sheeran,8212,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-06,Czech Republic,Ed Sheeran Dive,Europe,54
795,11740,Happier,Ed Sheeran,9128,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-06,Czech Republic,Ed Sheeran Happier,Europe,54
796,11741,Perfect,Ed Sheeran,9494,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-06,Czech Republic,Ed Sheeran Perfect,Europe,54
797,11743,Galway Girl,Ed Sheeran,14830,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-08,Czech Republic,Ed Sheeran Galway Girl,Europe,54
798,11744,It Ain't Me (with Selena Gomez),Kygo,14723,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-09,Czech Republic,Kygo It Ain't Me (with Selena Gomez),Europe,54
799,11745,Stay (with Alessia Cara),Zedd,10696,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-09,Czech Republic,Zedd Stay (with Alessia Cara),Europe,54
800,11746,Cold,Maroon 5,8423,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-03-09,Czech Republic,Maroon 5 Cold,Europe,54
801,11765,That's What I Like,Bruno Mars,7404,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-16,Czech Republic,Bruno Mars That's What I Like,Europe,54
802,11798,Passionfruit,Drake,7517,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-03-23,Czech Republic,Drake Passionfruit,Europe,54
803,11861,The One,The Chainsmokers,7685,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-04-09,Czech Republic,The Chainsmokers The One,Europe,54
804,11866,Sign of the Times,Harry Styles,8206,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-04-12,Czech Republic,Harry Styles Sign of the Times,Europe,54
805,11869,Symphony (feat. Zara Larsson),Clean Bandit,10604,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-04-13,Czech Republic,Clean Bandit Symphony (feat. Zara Larsson),Europe,54
806,11870,Solo Dance,Martin Jensen,7799,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-04-13,Czech Republic,Martin Jensen Solo Dance,Europe,54
807,11894,HUMBLE.,Kendrick Lamar,8915,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-04-19,Czech Republic,Kendrick Lamar HUMBLE.,Europe,54
808,11975,First Time,Kygo,7893,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-05-10,Czech Republic,Kygo First Time,Europe,54
809,12010,Malibu,Miley Cyrus,9220,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-05-18,Czech Republic,Miley Cyrus Malibu,Europe,54
810,12015,I'm the One,DJ Khaled,11282,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,2017-05-19,Czech Republic,DJ Khaled I'm the One,Europe,54
811,12016,Bad Liar,Selena Gomez,10968,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-05-19,Czech Republic,Selena Gomez Bad Liar,Europe,54
812,12022,There's Nothing Holdin' Me Back,Shawn Mendes,9799,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-05-22,Czech Republic,Shawn Mendes There's Nothing Holdin' Me Back,Europe,54
813,12049,Despacito - Remix,Luis Fonsi,13501,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-05-26,Czech Republic,Luis Fonsi Despacito - Remix,Europe,54
814,12051,Despacito (Featuring Daddy Yankee),Luis Fonsi,17818,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-05-28,Czech Republic,Luis Fonsi Despacito (Featuring Daddy Yankee),Europe,54
815,12053,No Promises (feat. Demi Lovato),Cheat Codes,8027,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-05-29,Czech Republic,Cheat Codes No Promises (feat. Demi Lovato),Europe,54
816,12054,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,7199,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-05-29,Czech Republic,Jason Derulo Swalla (feat. Nicki Minaj & Ty Dolla $ign),Europe,54
817,12065,Attention,Charlie Puth,8144,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-06-07,Czech Republic,Charlie Puth Attention,Europe,54
818,12083,2U (feat. Justin Bieber),David Guetta,13586,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-06-13,Czech Republic,David Guetta 2U (feat. Justin Bieber),Europe,54
819,12086,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,6670,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,2017-06-14,Czech Republic,"Major Lazer Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Europe,54
820,12089,Strip That Down,Liam Payne,8723,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-06-15,Czech Republic,Liam Payne Strip That Down,Europe,54
821,12124,Believer,Imagine Dragons,12976,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-06-23,Czech Republic,Imagine Dragons Believer,Europe,54
822,12135,Thunder,Imagine Dragons,15273,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-06-26,Czech Republic,Imagine Dragons Thunder,Europe,54
823,12137,There for You,Martin Garrix,10434,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-06-27,Czech Republic,Martin Garrix There for You,Europe,54
824,12138,Crying in the Club,Camila Cabello,6102,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-06-28,Czech Republic,Camila Cabello Crying in the Club,Europe,54
825,12142,Wild Thoughts,DJ Khaled,8127,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-06-28,Czech Republic,DJ Khaled Wild Thoughts,Europe,54
826,12154,Signs,Drake,6618,https://open.spotify.com/track/6Na5uKk5SsqZimk0hAWo8y,2017-06-30,Czech Republic,Drake Signs,Europe,54
827,12201,Fetish (feat. Gucci Mane),Selena Gomez,10386,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,2017-07-14,Czech Republic,Selena Gomez Fetish (feat. Gucci Mane),Europe,54
828,12209,Unforgettable,French Montana,7205,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-07-19,Czech Republic,French Montana Unforgettable,Europe,54
829,12257,What I've Done,Linkin Park,9292,https://open.spotify.com/track/4kfm1uI9QGaoN9qm6CkAMn,2017-07-21,Czech Republic,Linkin Park What I've Done,Europe,54
830,12260,Numb,Linkin Park,12643,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2017-07-21,Czech Republic,Linkin Park Numb,Europe,54
831,12261,Heavy (feat. Kiiara),Linkin Park,13608,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,2017-07-21,Czech Republic,Linkin Park Heavy (feat. Kiiara),Europe,54
832,12262,In The End,Linkin Park,13983,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2017-07-21,Czech Republic,Linkin Park In The End,Europe,54
833,12325,Mi Gente,J Balvin,11156,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-08-09,Czech Republic,J Balvin Mi Gente,Europe,54
834,12348,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,9807,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-08-16,Czech Republic,Louis Tomlinson Back to You (feat. Bebe Rexha & Digital Farm Animals),Europe,54
835,12352,Friends (with BloodPop®),Justin Bieber,14692,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-08-18,Czech Republic,Justin Bieber Friends (with BloodPop®),Europe,54
836,12391,Mama,Jonas Blue,11425,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-08-29,Czech Republic,Jonas Blue Mama,Europe,54
837,12392,More Than You Know,Axwell /\ Ingrosso,14585,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-08-29,Czech Republic,Axwell /\ Ingrosso More Than You Know,Europe,54
838,12393,Feels,Calvin Harris,10326,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-08-29,Czech Republic,Calvin Harris Feels,Europe,54
839,12402,Without You (feat. Sandro Cavazza),Avicii,9141,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-09-01,Czech Republic,Avicii Without You (feat. Sandro Cavazza),Europe,54
840,12403,Sorry Not Sorry,Demi Lovato,8715,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-09-01,Czech Republic,Demi Lovato Sorry Not Sorry,Europe,54
841,12607,rockstar,Post Malone,13688,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-10-20,Czech Republic,Post Malone rockstar,Europe,54
842,12626,Silence,Marshmello,9274,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-10-26,Czech Republic,Marshmello Silence,Europe,54
843,12652,New Rules,Dua Lipa,9784,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-11-01,Czech Republic,Dua Lipa New Rules,Europe,54
844,12672,Wolves,Selena Gomez,14318,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-03,Czech Republic,Selena Gomez Wolves,Europe,54
845,12699,Havana,Camila Cabello,13830,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-11-10,Czech Republic,Camila Cabello Havana,Europe,54
846,12758,Gucci Gang,Lil Pump,8211,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-11-17,Czech Republic,Lil Pump Gucci Gang,Europe,54
847,12835,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,10358,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-01,Czech Republic,Ed Sheeran Perfect Duet (Ed Sheeran & Beyoncé),Europe,54
848,12945,River (feat. Ed Sheeran),Eminem,15250,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2017-12-22,Czech Republic,Eminem River (feat. Ed Sheeran),Europe,54
849,13060,All I Want for Christmas Is You,Mariah Carey,29993,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2017-12-24,Czech Republic,Mariah Carey All I Want for Christmas Is You,Europe,54
850,13267,Castle on the Hill,Ed Sheeran,111879,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-09,Denmark,Ed Sheeran Castle on the Hill,Europe,54
851,13304,Don't Wanna Know,Maroon 5,42148,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-13,Denmark,Maroon 5 Don't Wanna Know,Europe,54
852,13306,Shape of You,Ed Sheeran,204166,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-13,Denmark,Ed Sheeran Shape of You,Europe,54
853,13307,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,82904,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-13,Denmark,Clean Bandit Rockabye (feat. Sean Paul & Anne-Marie),Europe,54
854,13313,Starboy,The Weeknd,64523,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-13,Denmark,The Weeknd Starboy,Europe,54
855,13314,I Feel It Coming,The Weeknd,61734,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-13,Denmark,The Weeknd I Feel It Coming,Europe,54
856,13324,Let Me Love You,DJ Snake,32133,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-13,Denmark,DJ Snake Let Me Love You,Europe,54
857,13338,Closer,The Chainsmokers,47388,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-14,Denmark,The Chainsmokers Closer,Europe,54
858,13385,Paris,The Chainsmokers,105345,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-01-27,Denmark,The Chainsmokers Paris,Europe,54
